age,transaction_amount,account_balance,num_transactions_today,is_foreign_transaction,transaction_hour,prev_fraud_flag,merchant_distance_km,merchant_risk_score,is_fraud
46,8337.45,38302.04,16,1,5,0,201.07,0.9616,1
63,72.45,40207.96,15,0,17,0,84.43,0.2826,0
70,138.28,30866.18,12,0,23,0,73.19,0.1975,0
23,278.4,36221.02,10,0,6,0,446.37,0.4957,0
52,444.32,13337.01,4,0,20,0,135.96,0.0817,0
77,4850.54,35113.63,4,0,19,0,195.07,0.9538,1
58,453.83,5863.89,9,0,19,0,108.27,0.1059,0
54,114.91,25365.72,16,0,10,0,261.77,0.463,0
41,264.76,42541.86,7,0,15,0,242.59,0.0427,0
46,367.76,22401.52,3,0,1,0,251.54,0.1738,0
66,71.53,14559.91,4,0,9,0,242.49,0.3102,0
63,38.89,30667.71,3,0,2,0,112.4,0.2441,0
70,393.91,7848.6,7,0,12,0,39.29,0.426,0
48,243.17,11826.29,4,0,12,0,255.73,0.3318,0
52,114.89,12732.35,7,0,7,0,380.84,0.4604,0
77,229.36,18435.32,8,0,8,0,428.68,0.151,0
50,168.36,21532.1,11,0,17,0,260.48,0.3159,0
69,419.48,40976.74,6,1,23,0,292.79,0.0339,0
78,443.64,13968.99,4,0,9,0,175.67,0.1382,0
38,246.03,27428.49,16,0,8,0,404.69,0.4998,0
49,53.96,13037.14,16,1,6,0,67.71,0.4791,0
40,313.25,12671.53,8,0,14,0,99.56,0.0683,0
50,111.28,19139.71,7,0,16,0,163.66,0.3172,0
20,128.22,1196.74,8,0,17,0,56.24,0.1929,0
35,430.1,35713.71,3,1,13,0,444.76,0.4737,0
42,171.89,557.59,5,1,22,0,391.8,0.2265,0
59,145.6,17236.52,10,0,0,0,209.16,0.168,0
48,266.08,13431.74,3,0,5,0,179.2,0.4962,0
71,187.84,49368.35,6,0,3,0,136.44,0.1505,0
75,142.52,30947.36,16,0,6,0,410.56,0.1779,0
20,365.5,5294.05,19,1,23,0,231.16,0.3204,0
57,7016.51,47274.64,10,0,0,0,304.11,0.962,1
63,436.37,11649.72,4,0,14,0,356.96,0.2259,0
41,168.94,40281.59,11,0,6,0,61.97,0.1549,0
67,397.84,49818.13,15,1,11,0,325.01,0.308,0
49,226.3,49045.15,3,0,6,0,246.42,0.3225,0
64,178.3,39333.33,12,0,19,0,411.64,0.1438,0
39,276.26,49988.16,17,0,6,0,136.48,0.1393,0
40,480.84,9225.73,12,0,11,0,311.89,0.3032,0
19,182.53,38097.58,1,0,11,0,354.73,0.3781,0
44,260.13,30617.25,18,0,20,0,492.58,0.0393,0
59,5876.87,37179.47,5,0,10,0,182.22,0.8171,1
19,18.71,12044.24,11,0,3,0,94.64,0.0284,1
43,6464.84,45409.45,4,0,14,0,463.57,0.7082,1
34,335.75,8560.55,9,0,22,0,26.74,0.2652,0
57,229.76,6463.14,15,0,4,0,200.97,0.3156,0
50,138.3,44756.66,10,0,23,0,124.94,0.0676,0
26,135.32,37159.81,17,1,10,0,117.7,0.1879,0
60,393.91,30130.02,6,0,5,0,258.11,0.1448,0
71,359.65,36926.0,17,0,12,0,220.99,0.3111,0
65,252.22,570.82,1,0,23,0,393.93,0.4532,0
56,23.84,42431.97,14,0,4,0,76.78,0.4867,0
46,441.53,2622.43,14,0,14,0,454.32,0.2983,0
59,273.51,25825.7,10,0,3,0,247.28,0.4319,0
72,473.84,1669.45,12,1,16,0,496.75,0.1558,0
43,218.58,37686.8,9,0,7,0,288.81,0.2238,0
52,173.9,13803.45,10,0,20,0,252.18,0.1489,0
67,321.79,22314.3,8,0,23,0,234.84,0.0251,0
42,347.61,49254.42,14,0,5,0,157.18,0.2556,0
41,201.12,37654.9,17,0,9,0,376.24,0.2426,0
30,184.9,5719.55,13,0,20,0,237.24,0.0808,0
77,329.64,47651.23,12,0,17,0,313.78,0.2154,0
75,275.67,23680.35,12,0,13,0,468.44,0.2166,0
24,456.8,41805.45,1,0,22,0,384.16,0.2154,0
74,419.49,6551.34,6,0,16,0,13.54,0.4218,0
53,252.83,5642.6,16,0,0,0,65.13,0.0238,0
62,458.83,13255.32,7,0,19,0,268.56,0.4911,0
37,304.21,1583.65,18,0,1,0,249.33,0.1159,0
18,197.3,30695.48,14,0,11,0,44.24,0.4491,0
25,128.13,9051.94,8,0,10,0,286.16,0.418,0
63,2462.3,47334.78,19,0,23,0,448.85,0.9367,1
33,122.1,49835.02,17,0,10,0,437.94,0.4249,0
31,459.66,46007.22,2,0,10,0,13.66,0.49,0
29,430.69,13345.93,3,0,8,0,377.19,0.1053,0
68,222.62,21717.65,6,0,18,0,22.93,0.0803,0
40,30.61,17388.96,15,0,22,0,231.95,0.3459,0
32,6103.66,19768.39,14,0,9,0,63.23,0.753,1
45,38.14,41209.76,9,0,7,0,162.89,0.3469,0
51,67.7,18951.32,12,0,7,0,84.82,0.3672,0
19,116.27,45184.51,11,0,13,0,191.64,0.3854,0
49,32.39,3241.73,16,0,8,0,155.28,0.4695,0
40,465.4,20605.47,4,0,8,0,31.0,0.2459,0
39,9.09,479.23,10,0,0,0,376.86,0.4973,0
68,217.83,17971.64,15,0,6,0,225.39,0.3697,0
42,382.64,15906.06,5,0,1,0,470.51,0.4858,0
75,265.27,36690.39,5,0,13,0,212.03,0.4116,0
79,351.66,23984.03,6,0,21,0,261.67,0.1753,0
78,71.12,19874.48,11,0,15,0,447.34,0.4158,0
39,450.22,28213.27,9,0,0,0,229.61,0.3753,0
75,161.36,1448.3,17,1,12,0,83.08,0.041,0
75,7976.39,38805.0,3,0,11,0,281.35,0.9104,1
39,33.38,16527.6,4,0,18,0,342.03,0.0243,0
66,97.34,25244.56,17,1,15,0,468.91,0.1075,0
69,363.12,46996.1,11,1,20,0,251.7,0.094,0
59,372.02,46164.25,18,0,17,0,80.17,0.2981,0
23,3206.87,38051.14,5,1,9,0,386.06,0.9707,1
32,161.79,24694.95,2,0,3,0,96.28,0.3753,0
71,405.15,28716.72,16,0,22,0,228.24,0.1864,0
60,286.49,7336.14,18,0,8,0,448.63,0.1481,0
77,96.85,43432.51,12,1,0,0,370.92,0.3305,0
54,38.53,8137.03,12,1,3,0,134.79,0.1831,0
50,257.37,37742.48,12,0,9,0,146.33,0.0838,0
25,146.43,45125.3,14,0,0,0,78.9,0.0947,0
70,45.76,2982.33,9,0,15,0,254.07,0.0106,0
77,171.13,40916.32,6,0,7,0,129.36,0.4264,0
61,212.71,27507.31,11,0,23,1,251.83,0.0456,0
61,140.7,31252.19,17,0,22,0,478.01,0.1361,0
22,233.7,27017.14,4,0,0,0,61.73,0.2184,0
56,47.94,37416.7,6,0,22,0,397.73,0.458,0
21,174.07,42096.51,2,0,14,0,105.46,0.1609,0
23,240.09,1395.01,6,0,4,0,344.09,0.4478,1
62,192.68,23584.13,5,0,1,0,331.36,0.4327,0
49,301.22,1765.6,8,0,19,0,174.88,0.3281,0
69,340.76,13986.61,5,1,6,0,195.42,0.249,0
47,463.08,42927.88,11,0,5,0,451.76,0.0179,0
64,365.39,6457.26,15,1,3,0,1.62,0.3383,0
52,393.28,22165.98,11,0,23,0,66.39,0.3869,0
72,206.96,42609.46,15,0,21,0,207.03,0.2302,0
57,316.26,44183.94,9,0,9,0,192.93,0.2635,0
69,494.64,13917.79,11,0,0,0,213.79,0.1014,0
33,58.61,39125.9,3,0,8,0,103.0,0.1361,0
30,258.87,7113.09,19,0,14,0,115.15,0.0608,0
67,443.21,25475.4,15,0,11,1,103.5,0.4318,0
77,310.66,30381.82,6,0,9,0,494.57,0.4214,0
59,20.23,25759.88,9,0,18,0,269.02,0.2043,0
47,459.41,23334.45,6,1,18,0,161.75,0.3896,0
36,41.17,32098.15,19,0,20,0,265.65,0.3718,0
34,245.3,1045.67,1,0,10,0,398.59,0.134,0
73,81.49,6472.93,12,0,16,0,49.63,0.2799,0
36,120.67,11917.49,6,0,21,0,395.88,0.2666,0
45,204.37,37658.56,17,0,2,0,257.35,0.1188,0
75,379.82,10274.89,1,0,14,0,93.78,0.1454,0
72,57.73,25715.07,18,0,1,0,112.18,0.0539,0
43,377.51,4831.58,1,0,8,0,109.29,0.3483,0
54,182.87,22962.84,9,0,22,0,185.65,0.1443,0
43,20.8,34597.65,19,0,17,1,143.19,0.4739,0
70,8.35,15372.41,17,0,18,0,476.72,0.2175,0
79,3742.26,4834.06,8,0,1,0,229.79,0.9726,1
40,363.99,27538.09,9,0,13,0,398.6,0.1849,0
26,281.46,11941.91,19,1,7,0,178.23,0.1553,0
29,197.18,17095.55,7,0,20,0,226.73,0.1531,0
70,287.4,39130.36,14,0,6,0,119.05,0.1386,0
18,141.69,26107.76,17,0,11,0,132.13,0.3751,0
75,402.24,6192.59,3,0,5,0,271.74,0.451,0
75,411.08,3728.91,3,0,7,0,367.0,0.3696,0
18,442.68,14956.3,3,1,10,0,8.29,0.1634,0
64,133.14,45312.38,9,0,23,0,160.09,0.1623,0
51,57.55,41349.11,1,0,23,0,272.75,0.4872,0
49,40.38,10435.96,3,0,3,0,186.05,0.1437,0
79,193.37,3915.96,13,0,7,0,333.48,0.0694,0
71,54.69,31073.61,3,0,0,0,394.53,0.0601,0
65,232.7,45376.43,17,0,4,0,10.73,0.0388,0
42,382.19,38293.9,8,0,4,0,415.88,0.1729,0
57,203.64,12153.9,19,0,12,0,204.77,0.0617,0
62,314.3,30061.0,17,0,8,0,85.73,0.1738,0
70,135.96,5799.51,12,0,18,0,18.95,0.0013,0
18,431.8,23662.61,17,0,0,0,149.59,0.4689,0
33,80.55,32997.65,16,0,3,0,318.1,0.2838,0
78,5901.7,30157.9,6,0,19,0,443.12,0.931,1
56,430.36,34819.63,12,0,20,0,75.61,0.1843,0
22,105.46,24969.79,9,0,14,0,473.57,0.2484,1
39,334.47,16383.13,7,0,17,0,44.81,0.2465,0
46,181.98,32817.32,9,0,17,0,308.31,0.2853,0
72,9112.4,15451.57,11,0,3,0,61.79,0.773,1
20,311.44,41022.57,1,0,15,0,140.95,0.1337,0
29,412.14,32721.84,5,0,17,0,157.54,0.1271,0
43,3255.46,23751.97,12,0,12,0,96.23,0.9812,1
33,220.42,36302.58,11,0,14,0,169.58,0.0862,0
68,138.25,31726.6,19,0,2,0,402.3,0.4755,0
54,484.79,1826.16,14,0,18,0,100.97,0.4906,0
39,245.44,28555.41,10,0,19,0,61.22,0.2026,0
74,385.54,7888.82,18,0,14,0,422.74,0.0312,0
46,369.87,34492.9,5,0,9,0,258.02,0.4834,0
31,104.51,24468.73,9,0,3,0,411.13,0.0989,0
45,8.99,12634.38,4,0,18,0,347.11,0.3784,0
22,52.7,46021.15,19,0,14,0,470.18,0.2019,0
64,184.67,18828.51,5,0,4,0,91.25,0.4721,0
66,82.77,40757.6,12,0,6,0,228.87,0.31,0
47,245.96,42093.78,14,0,23,0,238.94,0.2683,0
63,260.63,17607.17,8,0,8,0,84.26,0.4179,0
79,6872.28,3144.25,18,0,13,0,174.6,0.8791,1
69,486.76,12936.53,13,0,16,0,413.46,0.1706,0
22,81.96,38255.44,7,0,6,0,457.03,0.2838,0
29,334.75,11371.51,7,1,13,0,293.44,0.1818,0
33,14.97,34280.28,14,0,22,0,406.57,0.2887,0
43,8214.72,13743.0,10,0,8,0,178.93,0.7217,1
43,327.24,27984.78,16,0,9,0,388.14,0.2009,0
65,116.04,39376.22,1,0,9,0,466.87,0.1513,0
38,216.46,47061.67,11,0,22,0,349.99,0.2679,0
56,161.27,9231.49,14,0,3,0,296.03,0.02,0
53,337.61,22159.08,8,0,9,0,298.32,0.3198,0
50,201.17,29833.87,1,0,20,0,174.62,0.4232,0
79,61.06,2935.45,19,0,3,0,198.63,0.413,0
47,441.03,38712.82,6,0,18,0,413.12,0.4091,0
54,112.46,21456.37,14,0,1,0,469.42,0.2395,0
40,490.03,23035.99,8,0,1,0,78.07,0.291,0
75,32.66,49873.37,14,0,15,0,412.79,0.0648,0
27,435.25,16640.98,19,0,8,0,60.3,0.1999,0
71,274.08,25662.23,8,1,13,0,400.96,0.347,0
22,492.54,49534.08,7,0,9,0,322.24,0.0629,0
53,207.02,31152.26,7,0,10,0,381.23,0.2557,0
51,439.42,21016.28,3,0,11,0,458.36,0.0546,0
69,262.46,27726.31,10,0,6,0,392.24,0.2427,0
48,385.0,1324.69,11,0,5,0,290.03,0.0543,0
27,7939.61,20381.71,16,0,0,0,365.74,0.8958,1
75,273.19,6134.21,16,0,1,0,181.06,0.3666,0
36,64.62,23886.37,7,0,6,0,53.94,0.0268,0
75,16.6,16276.68,19,0,15,0,290.18,0.21,0
49,176.19,33971.45,2,0,16,0,111.71,0.3644,0
18,304.72,46359.14,6,0,0,0,81.04,0.4856,0
73,302.38,13087.69,8,0,0,0,236.83,0.4086,0
22,111.64,46128.41,17,0,15,0,317.49,0.1005,0
62,112.47,2744.3,12,0,0,0,272.36,0.3161,0
21,34.89,11947.7,13,0,4,0,395.39,0.0869,0
33,155.68,7530.04,5,0,8,0,329.08,0.4837,0
41,1822.42,35890.22,1,0,5,0,88.45,0.8493,1
33,5961.99,24089.35,16,1,19,0,36.67,0.8817,1
72,4524.34,5653.81,13,1,0,0,223.81,0.7361,1
19,69.0,44650.29,8,0,5,0,397.21,0.1355,0
66,71.96,9804.9,12,0,9,0,255.6,0.2162,0
45,330.31,10349.22,9,0,12,0,365.81,0.3349,0
49,216.42,45966.72,14,0,14,0,383.41,0.1734,0
44,398.99,23997.55,9,0,9,0,482.23,0.3602,0
37,467.78,36062.39,15,0,5,0,322.98,0.2612,0
41,81.87,28118.52,3,0,5,0,54.32,0.2734,0
29,340.89,45507.29,17,0,12,0,121.4,0.4909,0
67,37.03,49749.88,1,1,9,0,311.52,0.4995,0
52,486.37,4008.35,19,0,13,0,23.98,0.4795,0
77,303.24,14098.4,19,0,18,0,358.06,0.3586,0
50,270.12,26733.68,8,0,9,0,254.18,0.4723,0
50,257.5,36872.22,18,0,9,0,114.73,0.0769,0
78,98.1,25043.93,15,1,17,0,327.25,0.0094,0
68,208.43,5349.75,8,0,3,0,213.73,0.0798,0
60,245.78,40964.64,4,0,5,0,453.85,0.0116,0
54,10.97,7040.33,6,0,5,0,377.27,0.1471,0
29,7723.64,24198.96,7,0,22,0,141.4,0.8023,1
20,188.29,22522.91,18,0,22,0,233.8,0.1723,0
18,286.48,24966.97,15,0,11,0,497.28,0.2663,0
50,480.47,7021.21,17,0,5,0,373.22,0.2094,0
57,58.74,8280.37,18,0,15,0,93.15,0.015,0
27,357.94,34959.6,10,0,11,0,382.23,0.0065,0
60,219.83,13216.69,14,0,14,0,268.93,0.273,0
61,140.13,12748.56,17,0,4,0,459.76,0.4587,0
46,115.8,20341.27,7,0,0,0,440.81,0.4957,0
30,87.06,14038.64,4,1,20,0,283.02,0.3865,0
29,206.95,48550.89,9,1,18,0,168.56,0.4875,0
48,7.41,34569.18,9,0,6,0,106.14,0.2935,0
63,8542.18,37145.69,2,1,1,0,95.34,0.728,1
19,18.18,45503.7,19,1,21,0,478.64,0.0255,0
78,333.43,4924.07,16,0,10,0,333.82,0.3372,0
68,48.95,21405.66,5,0,8,0,129.76,0.4574,0
67,40.5,30295.35,1,0,10,0,21.48,0.3914,0
52,8557.28,38579.1,1,0,12,0,386.74,0.7397,1
40,11.62,48223.75,5,0,4,0,349.62,0.024,0
34,5468.41,34593.72,8,0,4,0,229.53,0.9359,1
43,309.21,45919.11,3,0,11,0,8.0,0.4232,0
25,91.4,49100.22,7,0,22,0,248.35,0.305,0
46,292.1,34396.98,19,0,10,0,111.56,0.0096,0
43,50.6,35762.54,10,0,5,0,333.7,0.0247,0
27,270.87,48959.61,1,0,3,0,432.99,0.0788,0
43,223.68,38998.2,9,1,17,0,382.91,0.1595,0
79,59.93,40439.96,18,0,23,0,194.32,0.3649,0
51,100.53,4489.06,4,0,21,0,459.62,0.0161,0
68,156.12,49208.05,12,0,20,0,149.12,0.0708,0
58,387.49,25886.41,8,0,4,0,122.09,0.1414,0
24,216.86,43124.77,4,0,8,0,288.86,0.0151,0
21,480.01,41883.24,15,1,8,0,168.45,0.3949,0
75,288.52,34518.54,18,0,2,0,135.06,0.4145,0
70,45.91,32220.28,10,0,7,0,115.6,0.0903,0
67,320.63,48564.58,11,0,15,0,9.82,0.3031,0
62,285.27,402.15,18,0,2,0,395.01,0.2546,0
28,351.75,26714.61,10,0,7,0,137.91,0.2096,0
46,146.66,35266.62,11,0,6,0,247.46,0.1315,0
73,7714.57,3988.56,9,0,18,0,273.92,0.8244,1
53,219.89,19274.2,11,0,11,0,110.67,0.4341,0
42,443.31,35825.5,18,0,11,0,112.83,0.0917,0
38,299.8,1210.71,12,0,23,0,389.51,0.1913,0
78,24.38,45791.31,5,0,15,0,12.66,0.1387,0
74,449.5,23391.15,8,0,19,0,206.1,0.3491,0
53,214.95,9397.49,7,0,16,0,192.43,0.2071,0
27,5670.64,24893.33,6,0,23,0,39.03,0.8298,1
54,373.41,3012.86,9,0,22,0,100.09,0.3119,0
26,387.25,14856.3,3,0,11,0,15.43,0.4043,0
41,161.48,49817.23,11,0,14,0,294.56,0.07,0
52,189.7,26582.84,11,0,2,0,430.69,0.181,0
66,441.16,4183.49,3,1,17,0,374.7,0.2108,0
52,23.02,39359.24,15,0,2,0,93.65,0.2175,0
65,4649.3,3832.99,12,0,10,0,355.74,0.9129,1
53,458.48,22139.42,19,0,7,0,178.1,0.2924,0
35,318.42,45691.85,4,0,8,0,92.62,0.3123,0
66,17.06,1528.49,8,0,6,0,112.75,0.106,0
56,247.2,47428.68,14,0,19,0,390.26,0.1597,0
49,468.22,17934.79,1,0,4,0,375.88,0.4935,0
41,493.84,2405.85,1,0,3,0,187.83,0.37,0
40,3593.79,26445.71,10,0,9,0,159.78,0.9648,1
79,434.83,37718.43,16,0,16,0,411.0,0.041,0
49,437.97,13820.44,5,0,6,0,386.39,0.2087,0
54,1696.53,20100.93,1,0,19,0,177.94,0.9282,1
29,229.19,46982.89,13,1,22,0,156.33,0.0631,0
66,373.15,35832.62,11,0,13,0,280.01,0.4116,0
72,180.62,44390.04,4,0,18,0,195.61,0.203,0
30,5406.4,48541.47,13,0,17,0,305.8,0.7099,1
40,97.31,813.63,1,0,3,0,399.55,0.2343,0
42,291.56,25541.96,11,0,9,0,386.39,0.3335,0
52,308.42,2994.38,3,0,8,0,414.57,0.4667,0
58,40.76,34450.34,13,0,6,0,42.49,0.416,0
47,256.64,3088.41,15,0,19,0,290.18,0.348,0
34,451.0,6090.01,19,0,23,0,336.18,0.2375,0
66,493.41,31606.06,19,0,0,0,406.87,0.4859,0
79,430.09,2599.16,9,1,1,0,469.5,0.2937,0
37,267.22,42890.83,11,0,19,0,335.72,0.4058,0
65,444.46,4127.48,13,0,1,0,392.99,0.344,0
42,114.05,35022.1,4,1,13,0,168.62,0.404,0
39,396.22,47230.66,18,0,8,0,247.95,0.3781,0
30,341.26,42204.25,12,0,17,0,157.22,0.1842,0
76,327.89,27772.84,12,0,23,0,351.73,0.467,0
36,344.6,43561.08,10,0,1,0,31.04,0.2517,0
66,184.15,47345.0,4,0,17,0,477.27,0.2567,0
53,280.4,18004.41,11,0,6,0,57.9,0.2893,0
29,481.46,44270.97,13,0,8,0,24.47,0.4524,0
78,129.85,25699.98,9,0,23,0,202.97,0.2587,0
58,37.92,48126.14,16,0,11,0,260.57,0.2333,0
36,420.86,37839.69,6,0,0,0,487.74,0.0217,0
29,450.28,19385.39,5,0,5,0,10.56,0.1916,0
26,17.09,34320.0,19,0,2,0,488.35,0.3682,0
24,292.37,20013.78,11,0,20,0,75.75,0.3658,0
45,370.11,40023.19,7,0,22,0,25.6,0.1921,0
31,11.16,49317.64,1,0,21,0,125.8,0.4712,0
48,300.17,29135.77,3,0,16,0,333.94,0.1044,0
69,366.17,133.04,15,0,9,0,182.29,0.0107,0
36,177.79,19698.15,1,0,10,0,115.76,0.3333,0
75,436.84,23171.17,7,0,19,0,389.61,0.4269,0
64,396.8,43823.51,12,1,12,0,288.31,0.2526,0
33,394.62,38154.66,19,0,7,0,370.91,0.1798,0
70,184.66,5901.67,14,0,2,0,396.18,0.1298,0
22,193.62,13101.07,5,0,6,0,414.83,0.0833,0
52,187.52,13894.76,18,0,18,0,423.09,0.2731,0
29,6574.49,20301.78,15,0,1,0,141.87,0.8424,1
42,17.23,34125.21,5,0,16,0,99.48,0.2285,0
69,471.64,38064.54,5,0,13,0,473.92,0.4466,0
76,333.03,21803.06,2,0,10,0,365.87,0.1464,0
38,387.31,47746.83,11,0,3,0,26.31,0.1021,0
53,20.3,29700.38,5,1,15,0,178.09,0.3751,0
70,387.73,21550.08,4,0,17,0,143.01,0.195,0
40,364.15,8945.4,15,0,22,0,432.05,0.3775,0
33,440.96,44524.31,13,0,0,0,228.54,0.3133,0
74,7928.19,41183.32,10,0,1,0,223.9,0.8852,1
56,497.85,4713.46,4,0,3,0,24.81,0.0493,0
62,466.66,25809.55,9,0,22,0,185.55,0.1328,0
70,1027.93,34163.88,9,1,7,0,313.76,0.9081,1
59,117.07,45753.4,19,1,17,0,195.54,0.0452,0
75,42.5,5185.12,3,0,6,0,19.25,0.2013,0
56,347.66,48684.27,14,0,8,0,393.64,0.2395,0
31,197.53,38205.88,15,0,15,0,336.07,0.0794,0
48,153.58,23168.16,17,1,20,0,230.07,0.0895,0
75,314.43,20999.81,16,0,1,0,233.95,0.4954,0
22,6711.49,11710.71,12,0,15,0,434.06,0.8855,1
52,22.12,11961.29,8,0,4,0,54.17,0.1276,0
40,174.01,24669.92,19,1,22,0,408.46,0.0133,0
46,390.09,31231.98,13,0,21,0,189.04,0.0833,0
60,19.69,11039.65,5,0,3,0,314.58,0.1102,0
28,87.76,20915.1,5,0,13,0,212.57,0.0251,0
35,8279.28,17380.32,10,0,4,0,301.59,0.9616,1
64,321.68,38766.89,13,0,22,0,41.73,0.1236,0
29,167.76,28917.64,16,0,20,0,178.92,0.3606,0
26,401.56,4454.81,16,0,8,0,234.67,0.0333,0
27,5133.7,29030.3,15,0,9,0,497.51,0.8731,1
75,476.11,49239.58,19,0,11,0,339.44,0.3722,0
61,186.66,8338.45,6,0,12,0,87.16,0.2724,0
34,213.8,18857.44,2,0,18,0,54.82,0.4489,0
78,408.3,11245.73,16,0,3,0,141.07,0.2879,0
55,77.64,3079.42,3,0,22,0,290.76,0.3351,0
24,28.62,11742.27,1,0,23,0,306.38,0.475,0
63,269.42,34116.17,10,0,2,0,4.1,0.1826,0
30,481.19,13845.83,4,0,11,0,207.95,0.0448,0
57,165.11,36097.75,4,0,9,0,173.94,0.4037,0
59,193.93,22351.76,11,0,1,0,231.99,0.2687,0
26,2203.76,10369.13,13,0,20,0,228.33,0.864,1
67,272.75,39586.97,12,0,12,0,344.32,0.4854,0
44,252.75,29320.26,16,0,4,0,8.92,0.3941,0
75,406.72,22906.75,14,0,0,0,357.17,0.4076,0
19,322.4,20113.98,8,0,16,0,403.17,0.3799,0
22,219.5,7121.53,7,0,11,0,408.7,0.2579,0
46,165.0,2565.17,10,0,21,0,65.77,0.27,0
54,268.99,42356.11,7,0,4,0,383.26,0.2855,0
55,223.1,17449.05,4,0,11,0,443.93,0.3164,0
36,21.07,24757.07,2,0,7,0,276.98,0.4388,0
25,168.32,28848.8,14,0,0,0,140.3,0.1525,0
65,48.64,10447.69,17,0,11,0,159.88,0.4203,0
62,4417.78,14878.8,10,0,3,0,458.28,0.8759,0
18,190.82,24957.64,2,0,7,0,51.75,0.1201,0
39,7584.56,11972.04,15,0,8,0,236.41,0.7831,1
69,1019.51,40640.27,15,0,13,0,60.42,0.7282,1
34,7.21,27293.34,10,0,23,0,56.67,0.1314,0
24,399.39,18159.07,13,0,1,0,398.02,0.1153,0
42,282.8,18328.21,17,0,12,0,93.73,0.2997,0
62,9522.81,26157.28,14,0,7,0,12.46,0.9032,1
21,257.41,24786.56,14,0,22,0,376.79,0.367,0
53,452.2,16346.55,8,0,11,1,306.73,0.4547,0
23,130.17,15994.38,19,0,17,0,391.13,0.4701,0
77,464.7,17941.9,8,0,2,0,180.85,0.3753,0
48,374.02,20640.47,13,0,1,0,142.1,0.0729,0
36,286.3,21375.21,5,0,21,0,452.45,0.3519,0
78,428.9,11556.54,6,0,12,0,19.18,0.2174,0
61,7943.02,34431.08,6,0,11,0,150.81,0.7492,1
71,393.1,45210.39,17,0,19,1,358.55,0.1265,0
56,9950.93,24046.1,17,0,4,0,265.14,0.9272,1
44,345.91,38092.01,6,0,12,0,244.19,0.0437,0
27,57.53,21334.63,17,0,1,0,87.76,0.3873,0
43,121.6,18137.49,9,0,0,0,227.37,0.4948,0
36,124.69,16868.76,5,0,17,0,149.05,0.077,0
56,287.51,37284.29,11,0,5,0,120.82,0.0351,0
79,174.77,17136.28,6,0,16,0,94.98,0.316,0
20,64.03,6412.51,9,0,12,0,169.46,0.4487,0
62,325.58,27160.56,9,0,6,0,30.32,0.0753,0
30,446.18,49579.05,11,0,8,0,462.72,0.2597,0
67,177.44,32208.63,3,0,8,0,472.86,0.2385,0
45,81.83,39525.65,3,0,1,0,42.7,0.1506,0
79,8294.11,31445.87,16,0,22,0,377.52,0.8177,1
75,415.05,31507.61,3,0,2,0,2.31,0.2244,0
37,304.77,36354.85,11,0,16,0,481.66,0.0449,0
45,3847.0,13004.4,15,0,23,0,372.89,0.9134,1
25,48.76,27764.45,10,0,20,0,99.3,0.3613,0
78,460.49,33690.54,1,0,12,0,313.11,0.4944,0
58,8744.41,46350.04,5,0,11,0,92.0,0.7744,1
56,115.23,2885.12,1,0,7,0,357.88,0.0069,0
18,31.72,25118.7,16,0,11,0,445.62,0.4774,0
20,9.35,8009.93,10,0,14,0,322.15,0.3097,0
30,115.71,5451.76,3,0,7,1,124.84,0.1605,0
45,8967.37,43439.22,15,0,14,0,298.09,0.9247,1
79,5550.17,3513.54,4,0,20,0,85.64,0.713,1
74,337.79,20427.5,6,0,6,0,137.83,0.4587,0
77,486.1,5806.07,18,1,0,0,153.18,0.3351,0
66,214.53,8250.82,6,0,21,0,9.42,0.1423,0
42,371.36,33875.42,13,0,12,0,194.06,0.0129,0
73,129.08,25064.35,2,0,18,0,130.56,0.1007,0
50,213.48,21316.77,2,0,3,0,253.71,0.0056,0
55,8440.7,34692.15,10,0,4,0,230.74,0.7622,1
70,466.46,9516.62,6,0,20,0,267.48,0.0381,0
23,124.88,16708.1,5,0,17,0,317.25,0.2573,0
75,310.25,49145.72,4,0,15,0,475.68,0.1854,0
61,427.04,4227.91,9,0,2,0,193.23,0.1761,0
62,166.08,40592.04,11,0,14,0,218.82,0.0337,0
49,65.71,43904.4,4,0,5,0,340.47,0.3246,0
62,268.61,44935.08,11,0,10,0,421.97,0.0392,0
78,263.68,13377.82,18,0,19,0,497.31,0.3356,0
64,148.58,44599.04,14,0,20,0,455.26,0.2774,0
38,397.79,15214.55,15,0,0,0,409.22,0.3341,0
33,2988.37,14655.57,15,0,15,0,392.94,0.8916,1
71,236.24,36582.62,17,0,23,0,431.2,0.3159,0
38,156.73,31540.61,11,0,21,0,250.44,0.1084,0
28,243.82,21546.4,14,0,4,0,154.9,0.3956,0
77,400.59,24890.25,18,1,5,0,312.57,0.3506,0
54,382.5,24582.65,3,0,19,0,43.07,0.0277,0
53,483.27,18921.13,2,0,18,0,324.93,0.2462,0
52,184.8,24237.46,13,0,13,0,297.04,0.1276,0
36,59.58,15749.81,5,0,15,0,495.46,0.081,0
37,362.29,11288.82,11,0,20,0,381.41,0.286,0
74,260.61,41486.12,4,0,1,0,204.36,0.3602,0
35,95.96,46162.28,10,0,8,0,153.71,0.3285,0
64,350.81,32668.21,15,0,1,0,484.11,0.1062,0
58,2766.91,43381.67,10,0,4,0,329.37,0.9429,1
66,143.94,15078.14,6,0,9,0,385.44,0.3475,0
31,386.99,6759.86,10,0,8,0,269.18,0.1775,0
